window_start,window_time
7102,2020-08-06 16:17:00
7108,2020-08-06 17:17:00
7114,2020-08-06 18:17:00
7120,2020-08-06 19:17:00
7126,2020-08-06 20:17:00
7132,2020-08-06 21:17:00
7138,2020-08-06 22:17:00
7144,2020-08-06 23:17:00
7150,2020-08-07 00:17:00
7156,2020-08-07 01:17:00
7162,2020-08-07 02:17:00
7168,2020-08-07 03:17:00
7174,2020-08-07 04:17:00
7180,2020-08-07 05:17:00
7186,2020-08-07 06:17:00
7192,2020-08-07 07:17:00
7198,2020-08-07 08:17:00
7204,2020-08-07 09:17:00
7210,2020-08-07 10:17:00
7216,2020-08-07 11:17:00
7222,2020-08-07 12:17:00
7228,2020-08-07 13:17:00
7234,2020-08-07 14:17:00
7240,2020-08-07 15:17:00
7246,2020-08-07 16:17:00
7252,2020-08-07 17:17:00
7258,2020-08-07 18:17:00
7264,2020-08-07 19:17:00
7270,2020-08-07 20:17:00
7276,2020-08-07 21:17:00
7282,2020-08-07 22:17:00
7288,2020-08-07 23:17:00
7294,2020-08-08 00:17:00
7300,2020-08-08 01:17:00
7306,2020-08-08 02:17:00
7312,2020-08-08 03:17:00
7318,2020-08-08 04:17:00
7324,2020-08-08 05:17:00
7330,2020-08-08 06:17:00
7336,2020-08-08 07:17:00
7342,2020-08-08 08:17:00
7348,2020-08-08 09:17:00
7354,2020-08-08 10:17:00
7360,2020-08-08 11:17:00
7366,2020-08-08 12:17:00
7372,2020-08-08 13:17:00
7378,2020-08-08 14:17:00
7384,2020-08-08 15:17:00
7390,2020-08-08 16:17:00
7396,2020-08-08 17:17:00
7402,2020-08-08 18:17:00
7408,2020-08-08 19:17:00
7414,2020-08-08 20:17:00
7420,2020-08-08 21:17:00
7426,2020-08-08 22:17:00
7432,2020-08-08 23:17:00
7438,2020-08-09 00:17:00
7444,2020-08-09 01:17:00
7450,2020-08-09 02:17:00
7456,2020-08-09 03:17:00
7462,2020-08-09 04:17:00
7468,2020-08-09 05:17:00
7474,2020-08-09 06:17:00
7480,2020-08-09 07:17:00
7486,2020-08-09 08:17:00
7492,2020-08-09 09:17:00
7498,2020-08-09 10:17:00
7504,2020-08-09 11:17:00
7510,2020-08-09 12:17:00
7516,2020-08-09 13:17:00
7522,2020-08-09 14:17:00
7528,2020-08-09 15:17:00
7534,2020-08-09 16:17:00
7540,2020-08-09 17:17:00
7546,2020-08-09 18:17:00
7552,2020-08-09 19:17:00
7558,2020-08-09 20:17:00
7564,2020-08-09 21:17:00
7570,2020-08-09 22:17:00
7576,2020-08-09 23:17:00
7582,2020-08-10 00:17:00
7588,2020-08-10 01:17:00
7594,2020-08-10 02:17:00
7600,2020-08-10 03:17:00
7606,2020-08-10 04:17:00
7612,2020-08-10 05:17:00
7618,2020-08-10 06:17:00
7624,2020-08-10 07:17:00
7630,2020-08-10 08:17:00
7636,2020-08-10 09:17:00
7642,2020-08-10 10:17:00
7648,2020-08-10 11:17:00
7654,2020-08-10 12:17:00
7660,2020-08-10 13:17:00
7666,2020-08-10 14:17:00
7672,2020-08-10 15:17:00
7678,2020-08-10 16:17:00
7684,2020-08-10 17:17:00
7690,2020-08-10 18:17:00
7696,2020-08-10 19:17:00
7702,2020-08-10 20:17:00
7708,2020-08-10 21:17:00
7714,2020-08-10 22:17:00
7720,2020-08-10 23:17:00
7726,2020-08-11 00:17:00
7732,2020-08-11 01:17:00
7738,2020-08-11 02:17:00
7744,2020-08-11 03:17:00
7750,2020-08-11 04:17:00
7756,2020-08-11 05:17:00
7762,2020-08-11 06:17:00
7768,2020-08-11 07:17:00
7774,2020-08-11 08:17:00
7780,2020-08-11 09:17:00
7786,2020-08-11 10:17:00
7792,2020-08-11 11:17:00
7798,2020-08-11 12:17:00
7804,2020-08-11 13:17:00
7810,2020-08-11 14:17:00
7816,2020-08-11 15:17:00
7822,2020-08-11 16:17:00
7828,2020-08-11 17:17:00
7834,2020-08-11 18:17:00
7840,2020-08-11 19:17:00
7846,2020-08-11 20:17:00
7852,2020-08-11 21:17:00
7858,2020-08-11 22:17:00
7864,2020-08-11 23:17:00
7870,2020-08-12 00:17:00
7876,2020-08-12 01:17:00
7882,2020-08-12 02:17:00
7888,2020-08-12 03:17:00
7894,2020-08-12 04:17:00
7900,2020-08-12 05:17:00
7906,2020-08-12 06:17:00
7912,2020-08-12 07:17:00
7918,2020-08-12 08:17:00
7924,2020-08-12 09:17:00
7930,2020-08-12 10:17:00
7936,2020-08-12 11:17:00
7942,2020-08-12 12:17:00
7948,2020-08-12 13:17:00
7954,2020-08-12 14:17:00
7960,2020-08-12 15:17:00
7966,2020-08-12 16:17:00
7972,2020-08-12 17:17:00
7978,2020-08-12 18:17:00
7984,2020-08-12 19:17:00
7990,2020-08-12 20:17:00
7996,2020-08-12 21:17:00
8002,2020-08-12 22:17:00
8008,2020-08-12 23:17:00
8014,2020-08-13 00:17:00
8020,2020-08-13 01:17:00
8026,2020-08-13 02:17:00
8032,2020-08-13 03:17:00
8038,2020-08-13 04:17:00
8044,2020-08-13 05:17:00
8050,2020-08-13 06:17:00
8056,2020-08-13 07:17:00
8062,2020-08-13 08:17:00
8068,2020-08-13 09:17:00
8074,2020-08-13 10:17:00
8080,2020-08-13 11:17:00
8086,2020-08-13 12:17:00
8092,2020-08-13 13:17:00
8098,2020-08-13 14:17:00
8104,2020-08-13 15:17:00
8110,2020-08-13 16:17:00
8116,2020-08-13 17:17:00
8122,2020-08-13 18:17:00
8128,2020-08-13 19:17:00
8134,2020-08-13 20:17:00
8140,2020-08-13 21:17:00
8146,2020-08-13 22:17:00
8152,2020-08-13 23:17:00
8158,2020-08-14 00:17:00
8164,2020-08-14 01:17:00
8170,2020-08-14 02:17:00
8176,2020-08-14 03:17:00
8182,2020-08-14 04:17:00
8188,2020-08-14 05:17:00
8194,2020-08-14 06:17:00
8200,2020-08-14 07:17:00
8206,2020-08-14 08:17:00
8212,2020-08-14 09:17:00
8218,2020-08-14 10:17:00
8224,2020-08-14 11:17:00
8230,2020-08-14 12:17:00
8236,2020-08-14 13:17:00
8242,2020-08-14 14:17:00
8248,2020-08-14 15:17:00
8254,2020-08-14 16:17:00
8260,2020-08-14 17:17:00
8266,2020-08-14 18:17:00
8272,2020-08-14 19:17:00
8278,2020-08-14 20:17:00
8284,2020-08-14 21:17:00
8290,2020-08-14 22:17:00
8296,2020-08-14 23:17:00
8302,2020-08-15 00:17:00
8308,2020-08-15 01:17:00
8314,2020-08-15 02:17:00
8320,2020-08-15 03:17:00
8326,2020-08-15 04:17:00
8332,2020-08-15 05:17:00
8338,2020-08-15 06:17:00
8344,2020-08-15 07:17:00
8350,2020-08-15 08:17:00
8356,2020-08-15 09:17:00
8362,2020-08-15 10:17:00
8368,2020-08-15 11:17:00
8374,2020-08-15 12:17:00
8380,2020-08-15 13:17:00
8386,2020-08-15 14:17:00
8392,2020-08-15 15:17:00
8398,2020-08-15 16:17:00
