window_start,window_time
400,2014-06-04 11:22:01
406,2014-06-04 12:22:01
412,2014-06-04 13:22:01
418,2014-06-04 14:22:01
424,2014-06-04 15:22:01
430,2014-06-04 16:22:01
436,2014-06-04 17:22:01
442,2014-06-04 18:22:01
448,2014-06-04 19:22:01
454,2014-06-04 20:22:01
460,2014-06-04 21:22:01
466,2014-06-04 22:22:01
472,2014-06-04 23:22:01
478,2014-06-05 00:22:01
484,2014-06-05 01:22:01
490,2014-06-05 02:22:01
496,2014-06-05 03:22:01
502,2014-06-05 04:22:01
508,2014-06-05 05:22:01
514,2014-06-05 06:22:01
520,2014-06-05 07:22:01
526,2014-06-05 08:22:01
532,2014-06-05 09:22:01
538,2014-06-05 10:22:01
544,2014-06-05 11:22:01
550,2014-06-05 12:22:01
556,2014-06-05 13:22:01
562,2014-06-05 14:22:01
568,2014-06-05 15:22:01
574,2014-06-05 16:22:01
580,2014-06-05 17:22:01
586,2014-06-05 18:22:01
592,2014-06-05 19:22:01
598,2014-06-05 20:22:01
604,2014-06-05 21:22:01
610,2014-06-05 22:22:01
616,2014-06-05 23:22:01
622,2014-06-06 00:22:01
628,2014-06-06 01:22:01
634,2014-06-06 02:22:01
640,2014-06-06 03:22:01
646,2014-06-06 04:22:01
652,2014-06-06 05:22:01
658,2014-06-06 06:22:01
664,2014-06-06 07:22:01
670,2014-06-06 08:22:01
676,2014-06-06 09:22:01
682,2014-06-06 10:22:01
688,2014-06-06 11:22:01
694,2014-06-06 12:22:01
700,2014-06-06 13:22:01
706,2014-06-06 14:22:01
712,2014-06-06 15:22:01
718,2014-06-06 16:22:01
724,2014-06-06 17:22:01
730,2014-06-06 18:22:01
736,2014-06-06 19:22:01
742,2014-06-06 20:22:01
748,2014-06-06 21:22:01
754,2014-06-06 22:22:01
760,2014-06-06 23:22:01
766,2014-06-07 00:22:01
772,2014-06-07 01:22:01
778,2014-06-07 02:22:01
784,2014-06-07 03:22:01
790,2014-06-07 04:22:01
796,2014-06-07 05:22:01
802,2014-06-07 06:22:01
808,2014-06-07 07:22:01
814,2014-06-07 08:22:01
820,2014-06-07 09:22:01
826,2014-06-07 10:22:01
832,2014-06-07 11:22:01
838,2014-06-07 12:22:01
844,2014-06-07 13:22:01
850,2014-06-07 14:22:01
856,2014-06-07 15:22:01
862,2014-06-07 16:22:01
868,2014-06-07 17:22:01
874,2014-06-07 18:22:01
880,2014-06-07 19:22:01
