slope,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90,0.95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,30.0,54.34782608695652,76.08695652173913,93.47826086956522,69.13043478260869
0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,30.0,44.34782608695652,80.43478260869566,97.82608695652175,97.82608695652175,23.043478260869563
0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,50.0,48.69565217391305,84.78260869565217,93.47826086956522,93.47826086956522,50.434782608695656,13.043478260869565
0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,20.0,60.0,48.69565217391305,84.78260869565217,97.82608695652175,102.17391304347825,84.78260869565217,23.043478260869563,13.043478260869565
0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,30.0,60.0,61.73913043478261,74.78260869565217,97.82608695652175,120.86956521739131,84.78260869565217,46.086956521739125,13.043478260869565,13.043478260869565
0.00375,0.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,20.0,50.0,76.08695652173913,74.78260869565217,89.13043478260869,116.52173913043478,89.13043478260869,70.43478260869566,23.043478260869563,13.043478260869565,13.043478260869565
0.0045,0.0,0.0,0.0,0.0,20.0,20.0,10.0,20.0,58.69565217391305,76.08695652173913,79.13043478260869,66.08695652173913,112.17391304347825,93.47826086956522,80.43478260869566,51.73913043478261,13.043478260869565,13.043478260869565,13.043478260869565
0.00525,0.0,0.0,10.0,20.0,20.0,14.347826086956522,20.0,57.391304347826086,76.08695652173913,79.13043478260869,70.43478260869566,112.17391304347825,97.82608695652175,80.43478260869566,66.08695652173913,23.043478260869563,13.043478260869565,13.043478260869565,13.043478260869565
0.006,0.0,10.0,20.0,20.0,14.347826086956522,34.34782608695652,57.391304347826086,80.43478260869566,89.13043478260869,70.43478260869566,102.17391304347825,102.17391304347825,76.08695652173913,70.43478260869566,51.73913043478261,23.043478260869563,13.043478260869565,13.043478260869565,13.043478260869565
0.00675,10.0,20.0,24.347826086956523,10.0,38.69565217391305,61.73913043478261,70.43478260869566,89.13043478260869,74.78260869565217,93.47826086956522,102.17391304347825,66.08695652173913,80.43478260869566,61.73913043478261,23.043478260869563,13.043478260869565,13.043478260869565,13.043478260869565,13.043478260869565
0.0075,20.0,24.347826086956523,14.347826086956522,43.04347826086956,66.08695652173913,64.78260869565217,84.78260869565217,74.78260869565217,93.47826086956522,102.17391304347825,66.08695652173913,80.43478260869566,66.08695652173913,51.73913043478261,23.043478260869563,13.043478260869565,13.043478260869565,13.043478260869565,13.043478260869565
0.00825,14.347826086956522,14.347826086956522,47.391304347826086,66.08695652173913,64.78260869565217,80.43478260869566,70.43478260869566,93.47826086956522,92.17391304347825,74.78260869565217,80.43478260869566,70.43478260869566,61.73913043478261,33.04347826086956,13.043478260869565,13.043478260869565,13.043478260869565,13.043478260869565,13.043478260869565
