slope,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90,0.95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,26.08695652173913,43.47826086956522,30.0
0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,30.434782608695652,47.82608695652174,47.82608695652174,10.0
0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.695652173913043,34.78260869565217,43.47826086956522,43.47826086956522,20.0,0.0
0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.695652173913043,34.78260869565217,47.82608695652174,50.0,34.78260869565217,10.0,0.0
0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913043478261,34.78260869565217,47.82608695652174,60.0,34.78260869565217,20.0,0.0,0.0
0.00375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08695652173913,34.78260869565217,39.130434782608695,56.52173913043478,39.130434782608695,30.434782608695652,10.0,0.0,0.0
0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.695652173913043,26.08695652173913,39.130434782608695,26.08695652173913,52.17391304347826,43.47826086956522,30.434782608695652,21.73913043478261,0.0,0.0,0.0
0.00525,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,17.391304347826086,26.08695652173913,39.130434782608695,30.434782608695652,52.17391304347826,47.82608695652174,30.434782608695652,26.08695652173913,10.0,0.0,0.0,0.0
0.006,0.0,0.0,0.0,0.0,4.3478260869565215,4.3478260869565215,17.391304347826086,30.434782608695652,39.130434782608695,30.434782608695652,50.0,50.0,26.08695652173913,30.434782608695652,21.73913043478261,10.0,0.0,0.0,0.0
0.00675,0.0,0.0,4.3478260869565215,0.0,8.695652173913043,21.73913043478261,30.434782608695652,39.130434782608695,34.78260869565217,43.47826086956522,50.0,26.08695652173913,30.434782608695652,21.73913043478261,10.0,0.0,0.0,0.0,0.0
0.0075,0.0,4.3478260869565215,4.3478260869565215,13.043478260869565,26.08695652173913,30.0,34.78260869565217,34.78260869565217,43.47826086956522,50.0,26.08695652173913,30.434782608695652,26.08695652173913,21.73913043478261,10.0,0.0,0.0,0.0,0.0
0.00825,4.3478260869565215,4.3478260869565215,17.391304347826086,26.08695652173913,30.0,30.434782608695652,30.434782608695652,43.47826086956522,40.0,34.78260869565217,30.434782608695652,30.434782608695652,21.73913043478261,13.043478260869565,0.0,0.0,0.0,0.0,0.0
0.009,10.0,21.73913043478261,26.08695652173913,30.0,30.434782608695652,34.78260869565217,43.47826086956522,40.0,34.78260869565217,21.73913043478261,30.434782608695652,21.73913043478261,21.73913043478261,10.0,0.0,0.0,0.0,0.0,0.0
0.00975,21.73913043478261,34.78260869565217,34.78260869565217,30.0,39.130434782608695,43.47826086956522,40.0,30.0,21.73913043478261,30.434782608695652,26.08695652173913,21.73913043478261,13.043478260869565,0.0,0.0,0.0,0.0,0.0,0.0
0.0105,34.78260869565217,34.78260869565217,30.0,34.78260869565217,43.47826086956522,40.0,30.0,26.08695652173913,26.08695652173913,30.434782608695652,21.73913043478261,17.391304347826086,10.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01125,26.08695652173913,26.08695652173913,34.78260869565217,39.130434782608695,39.130434782608695,30.0,26.08695652173913,26.08695652173913,30.434782608695652,21.73913043478261,21.73913043478261,13.043478260869565,10.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012,30.0,39.130434782608695,39.130434782608695,40.0,30.0,26.08695652173913,21.73913043478261,30.434782608695652,26.08695652173913,21.73913043478261,17.391304347826086,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01275,39.130434782608695,39.130434782608695,40.0,30.0,30.0,17.391304347826086,26.08695652173913,30.434782608695652,21.73913043478261,21.73913043478261,13.043478260869565,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0135,39.130434782608695,40.0,39.130434782608695,30.0,21.73913043478261,26.08695652173913,30.434782608695652,21.73913043478261,21.73913043478261,17.391304347826086,13.043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01425,30.0,39.130434782608695,30.0,26.08695652173913,26.08695652173913,30.434782608695652,26.08695652173913,21.73913043478261,21.73913043478261,13.043478260869565,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015,39.130434782608695,30.0,26.08695652173913,17.391304347826086,26.08695652173913,30.434782608695652,21.73913043478261,21.73913043478261,17.391304347826086,13.043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
