window_start,window_time
400,2020-08-01 09:03:00
406,2020-08-01 10:03:00
412,2020-08-01 11:03:00
418,2020-08-01 12:03:00
424,2020-08-01 13:03:00
430,2020-08-01 14:03:00
436,2020-08-01 15:03:00
442,2020-08-01 16:03:00
448,2020-08-01 17:03:00
454,2020-08-01 18:03:00
460,2020-08-01 19:03:00
466,2020-08-01 20:03:00
472,2020-08-01 21:03:00
478,2020-08-01 22:03:00
484,2020-08-01 23:03:00
490,2020-08-02 00:03:00
496,2020-08-02 01:03:00
502,2020-08-02 02:03:00
508,2020-08-02 03:03:00
514,2020-08-02 04:03:00
520,2020-08-02 05:03:00
526,2020-08-02 06:03:00
532,2020-08-02 07:03:00
538,2020-08-02 08:03:00
544,2020-08-02 09:03:00
550,2020-08-02 10:03:00
556,2020-08-02 11:03:00
562,2020-08-02 12:03:00
568,2020-08-02 13:03:00
574,2020-08-02 14:03:00
580,2020-08-02 15:03:00
586,2020-08-02 16:03:00
592,2020-08-02 17:03:00
598,2020-08-02 18:03:00
604,2020-08-02 19:03:00
610,2020-08-02 20:03:00
616,2020-08-02 21:03:00
622,2020-08-02 22:03:00
628,2020-08-02 23:03:00
634,2020-08-03 00:03:00
640,2020-08-03 01:03:00
646,2020-08-03 02:03:00
652,2020-08-03 03:03:00
658,2020-08-03 04:03:00
664,2020-08-03 05:03:00
670,2020-08-03 06:03:00
676,2020-08-03 07:03:00
682,2020-08-03 08:03:00
688,2020-08-03 09:03:00
694,2020-08-03 10:03:00
700,2020-08-03 11:03:00
706,2020-08-03 12:03:00
712,2020-08-03 13:03:00
718,2020-08-03 14:03:00
724,2020-08-03 15:03:00
730,2020-08-03 16:03:00
736,2020-08-03 17:03:00
742,2020-08-03 18:03:00
748,2020-08-03 19:03:00
754,2020-08-03 20:03:00
760,2020-08-03 21:03:00
766,2020-08-03 22:03:00
772,2020-08-03 23:03:00
778,2020-08-04 00:03:00
784,2020-08-04 01:03:00
790,2020-08-04 02:03:00
796,2020-08-04 03:03:00
802,2020-08-04 04:03:00
808,2020-08-04 05:03:00
814,2020-08-04 06:03:00
820,2020-08-04 07:03:00
826,2020-08-04 08:03:00
832,2020-08-04 09:03:00
838,2020-08-04 10:03:00
844,2020-08-04 11:03:00
850,2020-08-04 12:03:00
856,2020-08-04 13:03:00
862,2020-08-04 14:03:00
868,2020-08-04 15:03:00
874,2020-08-04 16:03:00
880,2020-08-04 17:03:00
886,2020-08-04 18:03:00
892,2020-08-04 19:03:00
898,2020-08-04 20:03:00
904,2020-08-04 21:03:00
910,2020-08-04 22:03:00
916,2020-08-04 23:03:00
922,2020-08-05 00:03:00
928,2020-08-05 01:03:00
934,2020-08-05 02:03:00
940,2020-08-05 03:03:00
946,2020-08-05 04:03:00
952,2020-08-05 05:03:00
958,2020-08-05 06:03:00
964,2020-08-05 07:03:00
970,2020-08-05 08:03:00
976,2020-08-05 09:03:00
982,2020-08-05 10:03:00
988,2020-08-05 11:03:00
994,2020-08-05 12:03:00
1000,2020-08-05 13:03:00
1006,2020-08-05 14:03:00
1012,2020-08-05 15:03:00
1018,2020-08-05 16:03:00
1024,2020-08-05 17:03:00
1030,2020-08-05 18:03:00
1036,2020-08-05 19:03:00
1042,2020-08-05 20:03:00
1048,2020-08-05 21:03:00
1054,2020-08-05 22:03:00
1060,2020-08-05 23:03:00
1066,2020-08-06 00:03:00
1072,2020-08-06 01:03:00
1078,2020-08-06 02:03:00
1084,2020-08-06 03:03:00
1090,2020-08-06 04:03:00
1096,2020-08-06 05:03:00
1102,2020-08-06 06:03:00
1108,2020-08-06 07:03:00
1114,2020-08-06 08:03:00
1120,2020-08-06 09:03:00
1126,2020-08-06 10:03:00
1132,2020-08-06 11:03:00
1138,2020-08-06 12:03:00
1144,2020-08-06 13:03:00
1150,2020-08-06 14:03:00
1156,2020-08-06 15:03:00
1162,2020-08-06 16:03:00
1168,2020-08-06 17:03:00
1174,2020-08-06 18:03:00
1180,2020-08-06 19:03:00
1186,2020-08-06 20:03:00
1192,2020-08-06 21:03:00
1198,2020-08-06 22:03:00
1204,2020-08-06 23:03:00
1210,2020-08-07 00:03:00
1216,2020-08-07 01:03:00
1222,2020-08-07 02:03:00
1228,2020-08-07 03:03:00
1234,2020-08-07 04:03:00
1240,2020-08-07 05:03:00
1246,2020-08-07 06:03:00
1252,2020-08-07 07:03:00
1258,2020-08-07 08:03:00
1264,2020-08-07 09:03:00
1270,2020-08-07 10:03:00
1276,2020-08-07 11:03:00
1282,2020-08-07 12:03:00
1288,2020-08-07 13:03:00
1294,2020-08-07 14:03:00
1300,2020-08-07 15:03:00
1306,2020-08-07 16:03:00
1312,2020-08-07 17:03:00
1318,2020-08-07 18:03:00
1324,2020-08-07 19:03:00
1330,2020-08-07 20:03:00
1336,2020-08-07 21:03:00
1342,2020-08-07 22:03:00
1348,2020-08-07 23:03:00
1354,2020-08-08 00:03:00
1360,2020-08-08 01:03:00
1366,2020-08-08 02:03:00
1372,2020-08-08 03:03:00
1378,2020-08-08 04:03:00
1384,2020-08-08 05:03:00
1390,2020-08-08 06:03:00
1396,2020-08-08 07:03:00
1402,2020-08-08 08:03:00
1408,2020-08-08 09:03:00
1414,2020-08-08 10:03:00
1420,2020-08-08 11:03:00
1426,2020-08-08 12:03:00
1432,2020-08-08 13:03:00
1438,2020-08-08 14:03:00
1444,2020-08-08 15:03:00
1450,2020-08-08 16:03:00
1456,2020-08-08 17:03:00
1462,2020-08-08 18:03:00
1468,2020-08-08 19:03:00
1474,2020-08-08 20:03:00
1480,2020-08-08 21:03:00
1486,2020-08-08 22:03:00
1492,2020-08-08 23:03:00
1498,2020-08-09 00:03:00
1504,2020-08-09 01:03:00
1510,2020-08-09 02:03:00
1516,2020-08-09 03:03:00
1522,2020-08-09 04:03:00
1528,2020-08-09 05:03:00
1534,2020-08-09 06:03:00
1540,2020-08-09 07:03:00
1546,2020-08-09 08:03:00
1552,2020-08-09 09:03:00
1558,2020-08-09 10:03:00
1564,2020-08-09 11:03:00
1570,2020-08-09 12:03:00
1576,2020-08-09 13:03:00
1582,2020-08-09 14:03:00
1588,2020-08-09 15:03:00
1594,2020-08-09 16:03:00
1600,2020-08-09 17:03:00
1606,2020-08-09 18:03:00
1612,2020-08-09 19:03:00
1618,2020-08-09 20:03:00
1624,2020-08-09 21:03:00
1630,2020-08-09 22:03:00
1636,2020-08-09 23:03:00
1642,2020-08-10 00:03:00
1648,2020-08-10 01:03:00
1654,2020-08-10 02:03:00
1660,2020-08-10 03:03:00
1666,2020-08-10 04:03:00
1672,2020-08-10 05:03:00
1678,2020-08-10 06:03:00
1684,2020-08-10 07:03:00
1690,2020-08-10 08:03:00
1696,2020-08-10 09:03:00
1702,2020-08-10 10:03:00
1708,2020-08-10 11:03:00
1714,2020-08-10 12:03:00
1720,2020-08-10 13:03:00
1726,2020-08-10 14:03:00
1732,2020-08-10 15:03:00
1738,2020-08-10 16:03:00
1744,2020-08-10 17:03:00
1750,2020-08-10 18:03:00
1756,2020-08-10 19:03:00
1762,2020-08-10 20:03:00
1768,2020-08-10 21:03:00
1774,2020-08-10 22:03:00
1780,2020-08-10 23:03:00
1786,2020-08-11 00:03:00
1792,2020-08-11 01:03:00
1798,2020-08-11 02:03:00
1804,2020-08-11 03:03:00
1810,2020-08-11 04:03:00
1816,2020-08-11 05:03:00
1822,2020-08-11 06:03:00
1828,2020-08-11 07:03:00
1834,2020-08-11 08:03:00
1840,2020-08-11 09:03:00
1846,2020-08-11 10:03:00
1852,2020-08-11 11:03:00
1858,2020-08-11 12:03:00
1864,2020-08-11 13:03:00
1870,2020-08-11 14:03:00
1876,2020-08-11 15:03:00
1882,2020-08-11 16:03:00
1888,2020-08-11 17:03:00
1894,2020-08-11 18:03:00
1900,2020-08-11 19:03:00
1906,2020-08-11 20:03:00
1912,2020-08-11 21:03:00
1918,2020-08-11 22:03:00
1924,2020-08-11 23:03:00
1930,2020-08-12 00:03:00
1936,2020-08-12 01:03:00
1942,2020-08-12 02:03:00
1948,2020-08-12 03:03:00
1954,2020-08-12 04:03:00
1960,2020-08-12 05:03:00
