window_start,window_time
1612,2015-06-11 23:27:01
1618,2015-06-12 00:27:01
1624,2015-06-12 01:27:01
1630,2015-06-12 02:27:01
1636,2015-06-12 03:27:01
1642,2015-06-12 04:27:01
1648,2015-06-12 05:27:01
1654,2015-06-12 06:27:01
1660,2015-06-12 07:27:01
1666,2015-06-12 08:27:01
1672,2015-06-12 09:27:01
1678,2015-06-12 10:27:01
1684,2015-06-12 11:27:01
1690,2015-06-12 12:27:01
1696,2015-06-12 13:27:01
1702,2015-06-12 14:27:01
1708,2015-06-12 15:27:01
1714,2015-06-12 16:27:01
1720,2015-06-12 17:27:01
1726,2015-06-12 18:27:01
1732,2015-06-12 19:27:01
1738,2015-06-12 20:27:01
1744,2015-06-12 21:27:01
1750,2015-06-12 22:27:01
1756,2015-06-12 23:27:01
1762,2015-06-13 00:27:01
1768,2015-06-13 01:27:01
1774,2015-06-13 02:27:01
1780,2015-06-13 03:27:01
1786,2015-06-13 04:27:01
1792,2015-06-13 05:27:01
1798,2015-06-13 06:27:01
1804,2015-06-13 07:27:01
1810,2015-06-13 08:27:01
1816,2015-06-13 09:27:01
1822,2015-06-13 10:27:01
1828,2015-06-13 11:27:01
1834,2015-06-13 12:27:01
1840,2015-06-13 13:27:01
1846,2015-06-13 14:27:01
1852,2015-06-13 15:27:01
1858,2015-06-13 16:27:01
1864,2015-06-13 17:27:01
1870,2015-06-13 18:27:01
1876,2015-06-13 19:27:01
1882,2015-06-13 20:27:01
1888,2015-06-13 21:27:01
1894,2015-06-13 22:27:01
1900,2015-06-13 23:27:01
1906,2015-06-14 00:27:01
1912,2015-06-14 01:27:01
1918,2015-06-14 02:27:01
1924,2015-06-14 03:27:01
1930,2015-06-14 04:27:01
1936,2015-06-14 05:27:01
1942,2015-06-14 06:27:01
1948,2015-06-14 07:27:01
1954,2015-06-14 08:27:01
1960,2015-06-14 09:27:01
1966,2015-06-14 10:27:01
1972,2015-06-14 11:27:01
1978,2015-06-14 12:27:01
1984,2015-06-14 13:27:01
1990,2015-06-14 14:27:01
1996,2015-06-14 15:27:01
2002,2015-06-14 16:27:01
2008,2015-06-14 17:27:01
2014,2015-06-14 18:27:01
2020,2015-06-14 19:27:01
2026,2015-06-14 20:27:01
2032,2015-06-14 21:27:01
2038,2015-06-14 22:27:01
2044,2015-06-14 23:27:01
2050,2015-06-15 00:27:01
2056,2015-06-15 01:27:01
2062,2015-06-15 02:27:01
2068,2015-06-15 03:27:01
2074,2015-06-15 04:27:01
2080,2015-06-15 05:27:01
2086,2015-06-15 06:27:01
2092,2015-06-15 07:27:01
2098,2015-06-15 08:27:01
2104,2015-06-15 09:27:01
2110,2015-06-15 10:27:01
2116,2015-06-15 11:27:01
2122,2015-06-15 12:27:01
2128,2015-06-15 13:27:01
2134,2015-06-15 14:27:01
2140,2015-06-15 15:27:01
2146,2015-06-15 16:27:01
2152,2015-06-15 17:27:01
2158,2015-06-15 18:27:01
2164,2015-06-15 19:27:01
2170,2015-06-15 20:27:01
2176,2015-06-15 21:27:01
2182,2015-06-15 22:27:01
2188,2015-06-15 23:27:01
2194,2015-06-16 00:27:01
2200,2015-06-16 01:27:01
2206,2015-06-16 02:27:01
2212,2015-06-16 03:27:01
2218,2015-06-16 04:27:01
2224,2015-06-16 05:27:01
2230,2015-06-16 06:27:01
2236,2015-06-16 07:27:01
2242,2015-06-16 08:27:01
2248,2015-06-16 09:27:01
2254,2015-06-16 10:27:01
2260,2015-06-16 11:27:01
2266,2015-06-16 12:27:01
2272,2015-06-16 13:27:01
2278,2015-06-16 14:27:01
2284,2015-06-16 15:27:01
2290,2015-06-16 16:27:01
2296,2015-06-16 17:27:01
2302,2015-06-16 18:27:01
2308,2015-06-16 19:27:01
2314,2015-06-16 20:27:01
2320,2015-06-16 21:27:01
2326,2015-06-16 22:27:01
2332,2015-06-16 23:27:01
2338,2015-06-17 00:27:01
2344,2015-06-17 01:27:01
2350,2015-06-17 02:27:01
2356,2015-06-17 03:27:01
2362,2015-06-17 04:27:01
2368,2015-06-17 05:27:01
2374,2015-06-17 06:27:01
2380,2015-06-17 07:27:01
2386,2015-06-17 08:27:01
2392,2015-06-17 09:27:01
2398,2015-06-17 10:27:01
2404,2015-06-17 11:27:01
2410,2015-06-17 12:27:01
2416,2015-06-17 13:27:01
2422,2015-06-17 14:27:01
2428,2015-06-17 15:27:01
2434,2015-06-17 16:27:01
2440,2015-06-17 17:27:01
2446,2015-06-17 18:27:01
2452,2015-06-17 19:27:01
2458,2015-06-17 20:27:01
2464,2015-06-17 21:27:01
2470,2015-06-17 22:27:01
2476,2015-06-17 23:27:01
2482,2015-06-18 00:27:01
2488,2015-06-18 01:27:01
2494,2015-06-18 02:27:01
2500,2015-06-18 03:27:01
2506,2015-06-18 04:27:01
2512,2015-06-18 05:27:01
2518,2015-06-18 06:27:01
2524,2015-06-18 07:27:01
2530,2015-06-18 08:27:01
2536,2015-06-18 09:27:01
2542,2015-06-18 10:27:01
2548,2015-06-18 11:27:01
2554,2015-06-18 12:27:01
2560,2015-06-18 13:27:01
2566,2015-06-18 14:27:01
2572,2015-06-18 15:27:01
2578,2015-06-18 16:27:01
2584,2015-06-18 17:27:01
2590,2015-06-18 18:27:01
2596,2015-06-18 19:27:01
2602,2015-06-18 20:27:01
2608,2015-06-18 21:27:01
2614,2015-06-18 22:27:01
2620,2015-06-18 23:27:01
2626,2015-06-19 00:27:01
2632,2015-06-19 01:27:01
2638,2015-06-19 02:27:01
2644,2015-06-19 03:27:01
2650,2015-06-19 04:27:01
2656,2015-06-19 05:27:01
2662,2015-06-19 06:27:01
2668,2015-06-19 07:27:01
2674,2015-06-19 08:27:01
2680,2015-06-19 09:27:01
2686,2015-06-19 10:27:01
2692,2015-06-19 11:27:01
2698,2015-06-19 12:27:01
2704,2015-06-19 13:27:01
2710,2015-06-19 14:27:01
2716,2015-06-19 15:27:01
2722,2015-06-19 16:27:01
2728,2015-06-19 17:27:01
2734,2015-06-19 18:27:01
2740,2015-06-19 19:27:01
2746,2015-06-19 20:27:01
2752,2015-06-19 21:27:01
2758,2015-06-19 22:27:01
2764,2015-06-19 23:27:01
2770,2015-06-20 00:27:01
2776,2015-06-20 01:27:01
2782,2015-06-20 02:27:01
2788,2015-06-20 03:27:01
2794,2015-06-20 04:27:01
2800,2015-06-20 05:27:01
2806,2015-06-20 06:27:01
2812,2015-06-20 07:27:01
2818,2015-06-20 08:27:01
2824,2015-06-20 09:27:01
2830,2015-06-20 10:27:01
2836,2015-06-20 11:27:01
2842,2015-06-20 12:27:01
2848,2015-06-20 13:27:01
2854,2015-06-20 14:27:01
2860,2015-06-20 15:27:01
2866,2015-06-20 16:27:01
2872,2015-06-20 17:27:01
2878,2015-06-20 18:27:01
2884,2015-06-20 19:27:01
2890,2015-06-20 20:27:01
2896,2015-06-20 21:27:01
2902,2015-06-20 22:27:01
2908,2015-06-20 23:27:01
2914,2015-06-21 00:27:01
2920,2015-06-21 01:27:01
2926,2015-06-21 02:27:01
2932,2015-06-21 03:27:01
2938,2015-06-21 04:27:01
2944,2015-06-21 05:27:01
2950,2015-06-21 06:27:01
2956,2015-06-21 07:27:01
2962,2015-06-21 08:27:01
2968,2015-06-21 09:27:01
2974,2015-06-21 10:27:01
2980,2015-06-21 11:27:01
2986,2015-06-21 12:27:01
2992,2015-06-21 13:27:01
2998,2015-06-21 14:27:01
3004,2015-06-21 15:27:01
3010,2015-06-21 16:27:01
3016,2015-06-21 17:27:01
3022,2015-06-21 18:27:01
3028,2015-06-21 19:27:01
3034,2015-06-21 20:27:01
3040,2015-06-21 21:27:01
3046,2015-06-21 22:27:01
3052,2015-06-21 23:27:01
3058,2015-06-22 00:27:01
3064,2015-06-22 01:27:01
3070,2015-06-22 02:27:01
3076,2015-06-22 03:27:01
3082,2015-06-22 04:27:01
3088,2015-06-22 05:27:01
3094,2015-06-22 06:27:01
3100,2015-06-22 07:27:01
3106,2015-06-22 08:27:01
3112,2015-06-22 09:27:01
3118,2015-06-22 10:27:01
3124,2015-06-22 11:27:01
3130,2015-06-22 12:27:01
3136,2015-06-22 13:27:01
3142,2015-06-22 14:27:01
3148,2015-06-22 15:27:01
3154,2015-06-22 16:27:01
3160,2015-06-22 17:27:01
3166,2015-06-22 18:27:01
3172,2015-06-22 19:27:01
3178,2015-06-22 20:27:01
3184,2015-06-22 21:27:01
3190,2015-06-22 22:27:01
3196,2015-06-22 23:27:01
3202,2015-06-23 00:27:01
3208,2015-06-23 01:27:01
3214,2015-06-23 02:27:01
3220,2015-06-23 03:27:01
3226,2015-06-23 04:27:01
3232,2015-06-23 05:27:01
3238,2015-06-23 06:27:01
3244,2015-06-23 07:27:01
3250,2015-06-23 08:27:01
3256,2015-06-23 09:27:01
3262,2015-06-23 10:27:01
3268,2015-06-23 11:27:01
3274,2015-06-23 12:27:01
3280,2015-06-23 13:27:01
3286,2015-06-23 14:27:01
3292,2015-06-23 15:27:01
